"site_number","lon","lat","date","presence"
76,-141.751453156619,62.5238647759529,2023-08-14,1
76,-141.751453156619,62.5238647759529,2023-08-15,1
76,-141.751453156619,62.5238647759529,2023-08-16,0
76,-141.751453156619,62.5238647759529,2023-08-17,1
76,-141.751453156619,62.5238647759529,2023-08-18,1
77,-142.125274942773,62.760915056763,2023-08-11,1
77,-142.125274942773,62.760915056763,2023-08-12,1
77,-142.125274942773,62.760915056763,2023-08-13,0
77,-142.125274942773,62.760915056763,2023-08-14,0
77,-142.125274942773,62.760915056763,2023-08-15,0
77,-142.125274942773,62.760915056763,2023-08-16,1
77,-142.125274942773,62.760915056763,2023-08-17,0
77,-142.125274942773,62.760915056763,2023-08-18,1
78,-142.475640146911,62.6223075791762,2023-08-11,0
78,-142.475640146911,62.6223075791762,2023-08-12,1
78,-142.475640146911,62.6223075791762,2023-08-13,0
78,-142.475640146911,62.6223075791762,2023-08-14,0
78,-142.475640146911,62.6223075791762,2023-08-15,1
78,-142.475640146911,62.6223075791762,2023-08-16,0
78,-142.475640146911,62.6223075791762,2023-08-17,1
78,-142.475640146911,62.6223075791762,2023-08-18,1
79,-142.220585669098,62.7014493292014,2023-08-11,1
79,-142.220585669098,62.7014493292014,2023-08-12,1
79,-142.220585669098,62.7014493292014,2023-08-13,1
79,-142.220585669098,62.7014493292014,2023-08-14,0
79,-142.220585669098,62.7014493292014,2023-08-15,1
79,-142.220585669098,62.7014493292014,2023-08-16,1
79,-142.220585669098,62.7014493292014,2023-08-17,0
79,-142.220585669098,62.7014493292014,2023-08-18,0
80,-142.113295158349,62.7115714687038,2023-08-11,0
80,-142.113295158349,62.7115714687038,2023-08-12,1
80,-142.113295158349,62.7115714687038,2023-08-13,1
80,-142.113295158349,62.7115714687038,2023-08-14,0
80,-142.113295158349,62.7115714687038,2023-08-15,1
80,-142.113295158349,62.7115714687038,2023-08-16,0
80,-142.113295158349,62.7115714687038,2023-08-17,0
80,-142.113295158349,62.7115714687038,2023-08-18,1
81,-141.338530493825,62.649057255106,2023-08-11,0
81,-141.338530493825,62.649057255106,2023-08-12,1
81,-141.338530493825,62.649057255106,2023-08-13,1
81,-141.338530493825,62.649057255106,2023-08-14,0
81,-141.338530493825,62.649057255106,2023-08-15,1
81,-141.338530493825,62.649057255106,2023-08-16,0
81,-141.338530493825,62.649057255106,2023-08-17,1
81,-141.338530493825,62.649057255106,2023-08-18,0
82,-141.154421806433,62.4864764770736,2023-08-11,1
82,-141.154421806433,62.4864764770736,2023-08-12,0
82,-141.154421806433,62.4864764770736,2023-08-13,0
82,-141.154421806433,62.4864764770736,2023-08-14,0
82,-141.154421806433,62.4864764770736,2023-08-15,0
82,-141.154421806433,62.4864764770736,2023-08-16,1
82,-141.154421806433,62.4864764770736,2023-08-17,1
82,-141.154421806433,62.4864764770736,2023-08-18,0
83,-142.351015184873,62.71079284627,2023-08-11,1
83,-142.351015184873,62.71079284627,2023-08-12,0
83,-142.351015184873,62.71079284627,2023-08-13,1
83,-142.351015184873,62.71079284627,2023-08-14,1
83,-142.351015184873,62.71079284627,2023-08-15,1
83,-142.351015184873,62.71079284627,2023-08-16,0
83,-142.351015184873,62.71079284627,2023-08-17,0
83,-142.351015184873,62.71079284627,2023-08-18,1
84,-141.074977034666,62.5633211530752,2023-08-11,1
84,-141.074977034666,62.5633211530752,2023-08-12,0
84,-141.074977034666,62.5633211530752,2023-08-13,1
84,-141.074977034666,62.5633211530752,2023-08-14,1
84,-141.074977034666,62.5633211530752,2023-08-15,1
84,-141.074977034666,62.5633211530752,2023-08-16,0
84,-141.074977034666,62.5633211530752,2023-08-17,0
84,-141.074977034666,62.5633211530752,2023-08-18,0
85,-142.139102379885,62.6917646258966,2023-08-11,0
85,-142.139102379885,62.6917646258966,2023-08-12,1
85,-142.139102379885,62.6917646258966,2023-08-13,1
85,-142.139102379885,62.6917646258966,2023-08-14,0
85,-142.139102379885,62.6917646258966,2023-08-15,0
85,-142.139102379885,62.6917646258966,2023-08-16,1
85,-142.139102379885,62.6917646258966,2023-08-17,1
85,-142.139102379885,62.6917646258966,2023-08-18,1
86,-142.076668413662,62.5584004530654,2023-08-11,0
86,-142.076668413662,62.5584004530654,2023-08-12,1
86,-142.076668413662,62.5584004530654,2023-08-13,0
86,-142.076668413662,62.5584004530654,2023-08-14,1
86,-142.076668413662,62.5584004530654,2023-08-15,0
86,-142.076668413662,62.5584004530654,2023-08-16,0
86,-142.076668413662,62.5584004530654,2023-08-17,1
86,-142.076668413662,62.5584004530654,2023-08-18,1
87,-141.862937099229,62.781316147793,2023-08-11,0
87,-141.862937099229,62.781316147793,2023-08-12,1
87,-141.862937099229,62.781316147793,2023-08-13,0
87,-141.862937099229,62.781316147793,2023-08-14,1
87,-141.862937099229,62.781316147793,2023-08-15,1
87,-141.862937099229,62.781316147793,2023-08-16,0
87,-141.862937099229,62.781316147793,2023-08-17,1
87,-141.862937099229,62.781316147793,2023-08-18,0
88,-142.510447622522,62.6601118586942,2023-08-11,1
88,-142.510447622522,62.6601118586942,2023-08-12,1
88,-142.510447622522,62.6601118586942,2023-08-13,1
88,-142.510447622522,62.6601118586942,2023-08-14,1
88,-142.510447622522,62.6601118586942,2023-08-15,0
88,-142.510447622522,62.6601118586942,2023-08-16,1
88,-142.510447622522,62.6601118586942,2023-08-17,0
88,-142.510447622522,62.6601118586942,2023-08-18,0
89,-141.31789007922,62.7101750887021,2023-08-11,1
89,-141.31789007922,62.7101750887021,2023-08-12,1
89,-141.31789007922,62.7101750887021,2023-08-13,1
89,-141.31789007922,62.7101750887021,2023-08-14,0
89,-141.31789007922,62.7101750887021,2023-08-15,0
89,-141.31789007922,62.7101750887021,2023-08-16,0
89,-141.31789007922,62.7101750887021,2023-08-17,1
89,-141.31789007922,62.7101750887021,2023-08-18,1
90,-142.594800531997,62.6687508611919,2023-08-11,0
90,-142.594800531997,62.6687508611919,2023-08-12,0
90,-142.594800531997,62.6687508611919,2023-08-13,1
90,-142.594800531997,62.6687508611919,2023-08-14,1
90,-142.594800531997,62.6687508611919,2023-08-15,1
90,-142.594800531997,62.6687508611919,2023-08-16,0
90,-142.594800531997,62.6687508611919,2023-08-17,0
90,-142.594800531997,62.6687508611919,2023-08-18,0
91,-141.371500247158,62.4531458047322,2023-08-11,0
91,-141.371500247158,62.4531458047322,2023-08-12,0
91,-141.371500247158,62.4531458047322,2023-08-13,0
91,-141.371500247158,62.4531458047322,2023-08-14,0
91,-141.371500247158,62.4531458047322,2023-08-15,0
91,-141.371500247158,62.4531458047322,2023-08-16,0
91,-141.371500247158,62.4531458047322,2023-08-17,0
91,-141.371500247158,62.4531458047322,2023-08-18,0
92,-141.854012816451,62.8319932632048,2023-08-11,0
92,-141.854012816451,62.8319932632048,2023-08-12,1
92,-141.854012816451,62.8319932632048,2023-08-13,1
92,-141.854012816451,62.8319932632048,2023-08-14,1
92,-141.854012816451,62.8319932632048,2023-08-15,0
92,-141.854012816451,62.8319932632048,2023-08-16,1
92,-141.854012816451,62.8319932632048,2023-08-17,0
92,-141.854012816451,62.8319932632048,2023-08-18,1
93,-141.519801474346,62.6614859433013,2023-08-11,0
93,-141.519801474346,62.6614859433013,2023-08-12,0
93,-141.519801474346,62.6614859433013,2023-08-13,0
93,-141.519801474346,62.6614859433013,2023-08-14,1
93,-141.519801474346,62.6614859433013,2023-08-15,0
93,-141.519801474346,62.6614859433013,2023-08-16,1
93,-141.519801474346,62.6614859433013,2023-08-17,0
93,-141.519801474346,62.6614859433013,2023-08-18,1
94,-141.767098751159,62.6975966172027,2023-08-11,1
94,-141.767098751159,62.6975966172027,2023-08-12,1
94,-141.767098751159,62.6975966172027,2023-08-13,1
94,-141.767098751159,62.6975966172027,2023-08-14,1
94,-141.767098751159,62.6975966172027,2023-08-15,0
94,-141.767098751159,62.6975966172027,2023-08-16,1
94,-141.767098751159,62.6975966172027,2023-08-17,1
94,-141.767098751159,62.6975966172027,2023-08-18,0
95,-141.883640940879,62.8452511402212,2023-08-11,1
95,-141.883640940879,62.8452511402212,2023-08-12,0
95,-141.883640940879,62.8452511402212,2023-08-13,0
95,-141.883640940879,62.8452511402212,2023-08-14,0
95,-141.883640940879,62.8452511402212,2023-08-15,0
95,-141.883640940879,62.8452511402212,2023-08-16,0
95,-141.883640940879,62.8452511402212,2023-08-17,1
95,-141.883640940879,62.8452511402212,2023-08-18,1
96,-141.405587162704,62.6391772470427,2023-08-11,1
96,-141.405587162704,62.6391772470427,2023-08-12,1
96,-141.405587162704,62.6391772470427,2023-08-13,0
96,-141.405587162704,62.6391772470427,2023-08-14,0
96,-141.405587162704,62.6391772470427,2023-08-15,1
96,-141.405587162704,62.6391772470427,2023-08-16,0
96,-141.405587162704,62.6391772470427,2023-08-17,0
96,-141.405587162704,62.6391772470427,2023-08-18,1
97,-141.995517453665,63.0811783212059,2023-08-11,0
97,-141.995517453665,63.0811783212059,2023-08-12,0
97,-141.995517453665,63.0811783212059,2023-08-13,0
97,-141.995517453665,63.0811783212059,2023-08-14,0
97,-141.995517453665,63.0811783212059,2023-08-15,1
97,-141.995517453665,63.0811783212059,2023-08-16,1
97,-141.995517453665,63.0811783212059,2023-08-17,1
97,-141.995517453665,63.0811783212059,2023-08-18,0
98,-141.249856337802,62.6409946315521,2023-08-11,0
98,-141.249856337802,62.6409946315521,2023-08-12,0
98,-141.249856337802,62.6409946315521,2023-08-13,0
98,-141.249856337802,62.6409946315521,2023-08-14,1
98,-141.249856337802,62.6409946315521,2023-08-15,0
98,-141.249856337802,62.6409946315521,2023-08-16,1
98,-141.249856337802,62.6409946315521,2023-08-17,0
98,-141.249856337802,62.6409946315521,2023-08-18,0
99,-141.911143665852,63.0573297084583,2023-08-11,0
99,-141.911143665852,63.0573297084583,2023-08-12,0
99,-141.911143665852,63.0573297084583,2023-08-13,1
99,-141.911143665852,63.0573297084583,2023-08-14,0
99,-141.911143665852,63.0573297084583,2023-08-15,0
99,-141.911143665852,63.0573297084583,2023-08-16,1
99,-141.911143665852,63.0573297084583,2023-08-17,1
99,-141.911143665852,63.0573297084583,2023-08-18,0
100,-141.798176473408,62.7263501183691,2023-08-11,1
100,-141.798176473408,62.7263501183691,2023-08-12,0
100,-141.798176473408,62.7263501183691,2023-08-13,0
100,-141.798176473408,62.7263501183691,2023-08-14,1
100,-141.798176473408,62.7263501183691,2023-08-15,0
100,-141.798176473408,62.7263501183691,2023-08-16,0
100,-141.798176473408,62.7263501183691,2023-08-17,1
100,-141.798176473408,62.7263501183691,2023-08-18,1
1,-141.399920453889,62.7348102162175,2024-08-11,0
1,-141.399920453889,62.7348102162175,2024-08-12,0
1,-141.399920453889,62.7348102162175,2024-08-13,0
1,-141.399920453889,62.7348102162175,2024-08-14,0
1,-141.399920453889,62.7348102162175,2024-08-15,0
1,-141.399920453889,62.7348102162175,2024-08-16,0
1,-141.399920453889,62.7348102162175,2024-08-17,0
1,-141.399920453889,62.7348102162175,2024-08-18,0
2,-141.221817506823,62.6009160336409,2024-08-11,0
2,-141.221817506823,62.6009160336409,2024-08-12,0
2,-141.221817506823,62.6009160336409,2024-08-13,0
2,-141.221817506823,62.6009160336409,2024-08-14,0
2,-141.221817506823,62.6009160336409,2024-08-15,0
2,-141.221817506823,62.6009160336409,2024-08-16,0
2,-141.221817506823,62.6009160336409,2024-08-17,0
2,-141.221817506823,62.6009160336409,2024-08-18,1
3,-141.113785114151,62.4666441181927,2024-08-11,0
3,-141.113785114151,62.4666441181927,2024-08-12,0
3,-141.113785114151,62.4666441181927,2024-08-13,0
3,-141.113785114151,62.4666441181927,2024-08-14,0
3,-141.113785114151,62.4666441181927,2024-08-15,0
3,-141.113785114151,62.4666441181927,2024-08-16,0
3,-141.113785114151,62.4666441181927,2024-08-17,0
3,-141.113785114151,62.4666441181927,2024-08-18,0
4,-141.889216346922,62.6574343117825,2024-08-11,1
4,-141.889216346922,62.6574343117825,2024-08-12,0
4,-141.889216346922,62.6574343117825,2024-08-13,1
4,-141.889216346922,62.6574343117825,2024-08-14,0
4,-141.889216346922,62.6574343117825,2024-08-15,0
4,-141.889216346922,62.6574343117825,2024-08-16,1
4,-141.889216346922,62.6574343117825,2024-08-17,0
4,-141.889216346922,62.6574343117825,2024-08-18,1
5,-141.204138066915,62.5027228101578,2024-08-11,0
5,-141.204138066915,62.5027228101578,2024-08-12,0
5,-141.204138066915,62.5027228101578,2024-08-13,1
5,-141.204138066915,62.5027228101578,2024-08-14,1
5,-141.204138066915,62.5027228101578,2024-08-15,0
5,-141.204138066915,62.5027228101578,2024-08-16,1
5,-141.204138066915,62.5027228101578,2024-08-17,0
5,-141.204138066915,62.5027228101578,2024-08-18,0
6,-142.02982109393,63.0687987823678,2024-08-11,0
6,-142.02982109393,63.0687987823678,2024-08-12,0
6,-142.02982109393,63.0687987823678,2024-08-13,0
6,-142.02982109393,63.0687987823678,2024-08-14,0
6,-142.02982109393,63.0687987823678,2024-08-15,0
6,-142.02982109393,63.0687987823678,2024-08-16,0
6,-142.02982109393,63.0687987823678,2024-08-17,0
6,-142.02982109393,63.0687987823678,2024-08-18,0
7,-141.677849776686,62.5465489327041,2024-08-11,0
7,-141.677849776686,62.5465489327041,2024-08-12,0
7,-141.677849776686,62.5465489327041,2024-08-13,0
7,-141.677849776686,62.5465489327041,2024-08-14,0
7,-141.677849776686,62.5465489327041,2024-08-15,0
7,-141.677849776686,62.5465489327041,2024-08-16,0
7,-141.677849776686,62.5465489327041,2024-08-17,0
7,-141.677849776686,62.5465489327041,2024-08-18,0
8,-141.012611500754,62.4303580567409,2024-08-11,1
8,-141.012611500754,62.4303580567409,2024-08-12,0
8,-141.012611500754,62.4303580567409,2024-08-13,0
8,-141.012611500754,62.4303580567409,2024-08-14,1
8,-141.012611500754,62.4303580567409,2024-08-15,1
8,-141.012611500754,62.4303580567409,2024-08-16,0
8,-141.012611500754,62.4303580567409,2024-08-17,0
8,-141.012611500754,62.4303580567409,2024-08-18,0
9,-141.859203143143,62.729833210372,2024-08-11,0
9,-141.859203143143,62.729833210372,2024-08-12,0
9,-141.859203143143,62.729833210372,2024-08-13,0
9,-141.859203143143,62.729833210372,2024-08-14,0
9,-141.859203143143,62.729833210372,2024-08-15,0
9,-141.859203143143,62.729833210372,2024-08-16,0
9,-141.859203143143,62.729833210372,2024-08-17,0
9,-141.859203143143,62.729833210372,2024-08-18,0
10,-141.765037069906,62.7891476769378,2024-08-11,0
10,-141.765037069906,62.7891476769378,2024-08-12,0
10,-141.765037069906,62.7891476769378,2024-08-13,0
10,-141.765037069906,62.7891476769378,2024-08-14,0
10,-141.765037069906,62.7891476769378,2024-08-15,0
10,-141.765037069906,62.7891476769378,2024-08-16,0
10,-141.765037069906,62.7891476769378,2024-08-17,0
10,-141.765037069906,62.7891476769378,2024-08-18,0
11,-141.386452044836,62.6102395123404,2024-08-11,0
11,-141.386452044836,62.6102395123404,2024-08-12,0
11,-141.386452044836,62.6102395123404,2024-08-13,0
11,-141.386452044836,62.6102395123404,2024-08-14,0
11,-141.386452044836,62.6102395123404,2024-08-15,0
11,-141.386452044836,62.6102395123404,2024-08-16,0
11,-141.386452044836,62.6102395123404,2024-08-17,0
11,-141.386452044836,62.6102395123404,2024-08-18,0
12,-142.475352161065,62.6559807221564,2024-08-11,1
12,-142.475352161065,62.6559807221564,2024-08-12,0
12,-142.475352161065,62.6559807221564,2024-08-13,1
12,-142.475352161065,62.6559807221564,2024-08-14,0
12,-142.475352161065,62.6559807221564,2024-08-15,0
12,-142.475352161065,62.6559807221564,2024-08-16,0
12,-142.475352161065,62.6559807221564,2024-08-17,1
12,-142.475352161065,62.6559807221564,2024-08-18,1
13,-142.28397163249,62.5390289090175,2024-08-11,1
13,-142.28397163249,62.5390289090175,2024-08-12,1
13,-142.28397163249,62.5390289090175,2024-08-13,0
13,-142.28397163249,62.5390289090175,2024-08-14,0
13,-142.28397163249,62.5390289090175,2024-08-15,1
13,-142.28397163249,62.5390289090175,2024-08-16,1
13,-142.28397163249,62.5390289090175,2024-08-17,0
13,-142.28397163249,62.5390289090175,2024-08-18,1
14,-142.006074050141,62.6484159602702,2024-08-11,1
14,-142.006074050141,62.6484159602702,2024-08-12,1
14,-142.006074050141,62.6484159602702,2024-08-13,1
14,-142.006074050141,62.6484159602702,2024-08-14,1
14,-142.006074050141,62.6484159602702,2024-08-15,1
14,-142.006074050141,62.6484159602702,2024-08-16,1
14,-142.006074050141,62.6484159602702,2024-08-17,0
14,-142.006074050141,62.6484159602702,2024-08-18,1
15,-141.4657315386,62.517359442399,2024-08-11,0
15,-141.4657315386,62.517359442399,2024-08-12,0
15,-141.4657315386,62.517359442399,2024-08-13,0
15,-141.4657315386,62.517359442399,2024-08-14,0
15,-141.4657315386,62.517359442399,2024-08-15,0
15,-141.4657315386,62.517359442399,2024-08-16,1
15,-141.4657315386,62.517359442399,2024-08-17,0
15,-141.4657315386,62.517359442399,2024-08-18,1
16,-142.17813583166,62.6002771143192,2024-08-11,0
16,-142.17813583166,62.6002771143192,2024-08-12,0
16,-142.17813583166,62.6002771143192,2024-08-13,1
16,-142.17813583166,62.6002771143192,2024-08-14,0
16,-142.17813583166,62.6002771143192,2024-08-15,0
16,-142.17813583166,62.6002771143192,2024-08-16,0
16,-142.17813583166,62.6002771143192,2024-08-17,1
16,-142.17813583166,62.6002771143192,2024-08-18,1
17,-142.366330967278,62.7288324792723,2024-08-11,0
17,-142.366330967278,62.7288324792723,2024-08-12,0
17,-142.366330967278,62.7288324792723,2024-08-13,0
17,-142.366330967278,62.7288324792723,2024-08-14,0
17,-142.366330967278,62.7288324792723,2024-08-15,0
17,-142.366330967278,62.7288324792723,2024-08-16,0
17,-142.366330967278,62.7288324792723,2024-08-17,0
17,-142.366330967278,62.7288324792723,2024-08-18,0
18,-141.350398633919,62.6035552134158,2024-08-11,0
18,-141.350398633919,62.6035552134158,2024-08-12,0
18,-141.350398633919,62.6035552134158,2024-08-13,0
18,-141.350398633919,62.6035552134158,2024-08-14,0
18,-141.350398633919,62.6035552134158,2024-08-15,0
18,-141.350398633919,62.6035552134158,2024-08-16,0
18,-141.350398633919,62.6035552134158,2024-08-17,0
18,-141.350398633919,62.6035552134158,2024-08-18,0
19,-142.038880817946,62.9148657628746,2024-08-11,0
19,-142.038880817946,62.9148657628746,2024-08-12,0
19,-142.038880817946,62.9148657628746,2024-08-13,0
19,-142.038880817946,62.9148657628746,2024-08-14,0
19,-142.038880817946,62.9148657628746,2024-08-15,0
19,-142.038880817946,62.9148657628746,2024-08-16,0
19,-142.038880817946,62.9148657628746,2024-08-17,0
19,-142.038880817946,62.9148657628746,2024-08-18,0
20,-141.359003043292,62.530789847721,2024-08-11,0
20,-141.359003043292,62.530789847721,2024-08-12,0
20,-141.359003043292,62.530789847721,2024-08-13,0
20,-141.359003043292,62.530789847721,2024-08-14,0
20,-141.359003043292,62.530789847721,2024-08-15,0
20,-141.359003043292,62.530789847721,2024-08-16,0
20,-141.359003043292,62.530789847721,2024-08-17,0
20,-141.359003043292,62.530789847721,2024-08-18,0
21,-142.05521199085,62.5515956014875,2024-08-11,0
21,-142.05521199085,62.5515956014875,2024-08-12,0
21,-142.05521199085,62.5515956014875,2024-08-13,0
21,-142.05521199085,62.5515956014875,2024-08-14,0
21,-142.05521199085,62.5515956014875,2024-08-15,0
21,-142.05521199085,62.5515956014875,2024-08-16,0
21,-142.05521199085,62.5515956014875,2024-08-17,1
21,-142.05521199085,62.5515956014875,2024-08-18,0
22,-141.988483963351,62.6775987466489,2024-08-11,0
22,-141.988483963351,62.6775987466489,2024-08-12,0
22,-141.988483963351,62.6775987466489,2024-08-13,0
22,-141.988483963351,62.6775987466489,2024-08-14,0
22,-141.988483963351,62.6775987466489,2024-08-15,0
22,-141.988483963351,62.6775987466489,2024-08-16,0
22,-141.988483963351,62.6775987466489,2024-08-17,0
22,-141.988483963351,62.6775987466489,2024-08-18,0
23,-142.168068278897,62.5364951300857,2024-08-11,0
23,-142.168068278897,62.5364951300857,2024-08-12,0
23,-142.168068278897,62.5364951300857,2024-08-13,0
23,-142.168068278897,62.5364951300857,2024-08-14,0
23,-142.168068278897,62.5364951300857,2024-08-15,0
23,-142.168068278897,62.5364951300857,2024-08-16,0
23,-142.168068278897,62.5364951300857,2024-08-17,0
23,-142.168068278897,62.5364951300857,2024-08-18,0
24,-141.730005950994,62.5749403490743,2024-08-11,0
24,-141.730005950994,62.5749403490743,2024-08-12,0
24,-141.730005950994,62.5749403490743,2024-08-13,0
24,-141.730005950994,62.5749403490743,2024-08-14,0
24,-141.730005950994,62.5749403490743,2024-08-15,0
24,-141.730005950994,62.5749403490743,2024-08-16,0
24,-141.730005950994,62.5749403490743,2024-08-17,0
24,-141.730005950994,62.5749403490743,2024-08-18,0
25,-142.220756282054,63.1328483225139,2024-08-11,1
25,-142.220756282054,63.1328483225139,2024-08-12,0
25,-142.220756282054,63.1328483225139,2024-08-13,1
25,-142.220756282054,63.1328483225139,2024-08-14,1
25,-142.220756282054,63.1328483225139,2024-08-15,0
25,-142.220756282054,63.1328483225139,2024-08-16,1
25,-142.220756282054,63.1328483225139,2024-08-17,0
25,-142.220756282054,63.1328483225139,2024-08-18,1
26,-142.67331325761,62.6656059251301,2024-08-11,0
26,-142.67331325761,62.6656059251301,2024-08-12,0
26,-142.67331325761,62.6656059251301,2024-08-13,1
26,-142.67331325761,62.6656059251301,2024-08-14,0
26,-142.67331325761,62.6656059251301,2024-08-15,1
26,-142.67331325761,62.6656059251301,2024-08-16,0
26,-142.67331325761,62.6656059251301,2024-08-17,1
26,-142.67331325761,62.6656059251301,2024-08-18,1
27,-142.424181864046,62.7090941925326,2024-08-11,0
27,-142.424181864046,62.7090941925326,2024-08-12,0
27,-142.424181864046,62.7090941925326,2024-08-13,1
27,-142.424181864046,62.7090941925326,2024-08-14,0
27,-142.424181864046,62.7090941925326,2024-08-15,1
27,-142.424181864046,62.7090941925326,2024-08-16,0
27,-142.424181864046,62.7090941925326,2024-08-17,1
27,-142.424181864046,62.7090941925326,2024-08-18,0
28,-142.096929896479,62.5753821659398,2024-08-11,0
28,-142.096929896479,62.5753821659398,2024-08-12,1
28,-142.096929896479,62.5753821659398,2024-08-13,0
28,-142.096929896479,62.5753821659398,2024-08-14,1
28,-142.096929896479,62.5753821659398,2024-08-15,0
28,-142.096929896479,62.5753821659398,2024-08-16,0
28,-142.096929896479,62.5753821659398,2024-08-17,0
28,-142.096929896479,62.5753821659398,2024-08-18,1
29,-141.202949482455,62.6929371402638,2024-08-11,1
29,-141.202949482455,62.6929371402638,2024-08-12,0
29,-141.202949482455,62.6929371402638,2024-08-13,0
29,-141.202949482455,62.6929371402638,2024-08-14,0
29,-141.202949482455,62.6929371402638,2024-08-15,1
29,-141.202949482455,62.6929371402638,2024-08-16,1
29,-141.202949482455,62.6929371402638,2024-08-17,0
29,-141.202949482455,62.6929371402638,2024-08-18,0
30,-141.647289776419,62.5875523844435,2024-08-11,1
30,-141.647289776419,62.5875523844435,2024-08-12,0
30,-141.647289776419,62.5875523844435,2024-08-13,1
30,-141.647289776419,62.5875523844435,2024-08-14,1
30,-141.647289776419,62.5875523844435,2024-08-15,1
30,-141.647289776419,62.5875523844435,2024-08-16,0
30,-141.647289776419,62.5875523844435,2024-08-17,0
30,-141.647289776419,62.5875523844435,2024-08-18,1
31,-142.279849215258,62.6661314273326,2024-08-11,0
31,-142.279849215258,62.6661314273326,2024-08-12,0
31,-142.279849215258,62.6661314273326,2024-08-13,1
31,-142.279849215258,62.6661314273326,2024-08-14,0
31,-142.279849215258,62.6661314273326,2024-08-15,1
31,-142.279849215258,62.6661314273326,2024-08-16,0
31,-142.279849215258,62.6661314273326,2024-08-17,1
31,-142.279849215258,62.6661314273326,2024-08-18,0
32,-142.004538480122,62.7165157153329,2024-08-11,0
32,-142.004538480122,62.7165157153329,2024-08-12,1
32,-142.004538480122,62.7165157153329,2024-08-13,1
32,-142.004538480122,62.7165157153329,2024-08-14,0
32,-142.004538480122,62.7165157153329,2024-08-15,1
32,-142.004538480122,62.7165157153329,2024-08-16,0
32,-142.004538480122,62.7165157153329,2024-08-17,0
32,-142.004538480122,62.7165157153329,2024-08-18,1
33,-141.754042115921,62.8469434483433,2024-08-11,0
33,-141.754042115921,62.8469434483433,2024-08-12,0
33,-141.754042115921,62.8469434483433,2024-08-13,1
33,-141.754042115921,62.8469434483433,2024-08-14,1
33,-141.754042115921,62.8469434483433,2024-08-15,0
33,-141.754042115921,62.8469434483433,2024-08-16,1
33,-141.754042115921,62.8469434483433,2024-08-17,0
33,-141.754042115921,62.8469434483433,2024-08-18,0
34,-142.256436886857,63.1466600277839,2024-08-11,0
34,-142.256436886857,63.1466600277839,2024-08-12,0
34,-142.256436886857,63.1466600277839,2024-08-13,0
34,-142.256436886857,63.1466600277839,2024-08-14,0
34,-142.256436886857,63.1466600277839,2024-08-15,0
34,-142.256436886857,63.1466600277839,2024-08-16,0
34,-142.256436886857,63.1466600277839,2024-08-17,0
34,-142.256436886857,63.1466600277839,2024-08-18,0
35,-141.963480458834,62.5690372130753,2024-08-11,0
35,-141.963480458834,62.5690372130753,2024-08-12,1
35,-141.963480458834,62.5690372130753,2024-08-13,1
35,-141.963480458834,62.5690372130753,2024-08-14,1
35,-141.963480458834,62.5690372130753,2024-08-15,1
35,-141.963480458834,62.5690372130753,2024-08-16,1
35,-141.963480458834,62.5690372130753,2024-08-17,0
35,-141.963480458834,62.5690372130753,2024-08-18,0
36,-141.0874463234,62.645215186266,2024-08-11,0
36,-141.0874463234,62.645215186266,2024-08-12,0
36,-141.0874463234,62.645215186266,2024-08-13,0
36,-141.0874463234,62.645215186266,2024-08-14,0
36,-141.0874463234,62.645215186266,2024-08-15,0
36,-141.0874463234,62.645215186266,2024-08-16,0
36,-141.0874463234,62.645215186266,2024-08-17,0
36,-141.0874463234,62.645215186266,2024-08-18,0
37,-141.208028411315,62.5888175666256,2024-08-11,0
37,-141.208028411315,62.5888175666256,2024-08-12,0
37,-141.208028411315,62.5888175666256,2024-08-13,1
37,-141.208028411315,62.5888175666256,2024-08-14,0
37,-141.208028411315,62.5888175666256,2024-08-15,0
37,-141.208028411315,62.5888175666256,2024-08-16,1
37,-141.208028411315,62.5888175666256,2024-08-17,0
37,-141.208028411315,62.5888175666256,2024-08-18,0
38,-141.737595540359,62.6563009214294,2024-08-11,0
38,-141.737595540359,62.6563009214294,2024-08-12,0
38,-141.737595540359,62.6563009214294,2024-08-13,0
38,-141.737595540359,62.6563009214294,2024-08-14,0
38,-141.737595540359,62.6563009214294,2024-08-15,0
38,-141.737595540359,62.6563009214294,2024-08-16,0
38,-141.737595540359,62.6563009214294,2024-08-17,0
38,-141.737595540359,62.6563009214294,2024-08-18,0
39,-141.123502372678,62.5064011629765,2024-08-11,0
39,-141.123502372678,62.5064011629765,2024-08-12,0
39,-141.123502372678,62.5064011629765,2024-08-13,0
39,-141.123502372678,62.5064011629765,2024-08-14,0
39,-141.123502372678,62.5064011629765,2024-08-15,0
39,-141.123502372678,62.5064011629765,2024-08-16,0
39,-141.123502372678,62.5064011629765,2024-08-17,0
39,-141.123502372678,62.5064011629765,2024-08-18,0
40,-142.315849449157,62.6116899944829,2024-08-11,0
40,-142.315849449157,62.6116899944829,2024-08-12,0
40,-142.315849449157,62.6116899944829,2024-08-13,0
40,-142.315849449157,62.6116899944829,2024-08-14,0
40,-142.315849449157,62.6116899944829,2024-08-15,0
40,-142.315849449157,62.6116899944829,2024-08-16,0
40,-142.315849449157,62.6116899944829,2024-08-17,0
40,-142.315849449157,62.6116899944829,2024-08-18,0
41,-142.768116539124,62.6360297412076,2024-08-11,1
41,-142.768116539124,62.6360297412076,2024-08-12,1
41,-142.768116539124,62.6360297412076,2024-08-13,1
